,0,1,2,3,4,5,6,7,8,9,10,11
0,0.5602080596983848,0.12048687190187711,-0.691231729493068,-3.7574340480338146,,,,,,,,
1,0.5980837568019426,0.24625562826498948,-0.8253719246203118,-5.2129588941961265,,,,,,,,
2,0.8288326329016155,0.9047807412364414,,,,,,,,,,
3,0.7913051483565735,0.9193107609741822,-1.5381658919692585,,,,,,,,,
4,0.9080195047901235,0.492391368015486,,,,,,,,,,
5,0.7510791747773726,0.9207421754534636,-0.24087238072215375,,,,,,,,,
6,0.7545283686433517,0.685638532451105,,,,,,,,,,
7,0.9463332422486133,-2.542782969481943,,,,,,,,,,
8,0.6920568043270834,,,,,,,,,,,
9,0.6448580904094697,0.9877613349013477,0.6691645413389133,,,,,,,,,
10,0.5514238675765916,0.8596743620420562,0.8880278514283612,0.7980622987985126,-1.1713155221222489,-11.089510075526295,,,,,,
11,0.5157805228596297,0.8327911138056787,0.8813938002294353,0.8396729883862,0.329002419538013,-2.5566196102483545,,,,,,
12,0.48182349768095484,0.8085286352225234,0.8698797970623935,0.847765010501303,0.7368036510099045,-0.15102926262087443,-3.4588206879954395,,,,,
13,0.4495321670672276,0.7843758436473642,0.8566244484553934,0.8391877631516624,0.7859297672308092,0.5325728764721304,-0.30009367809893683,-2.7635807576621096,-8.969027978921993,,,
14,0.418828504064718,0.7501894917157917,0.8428575461110169,0.8277387089635744,0.7880232341289551,0.6877038999889998,0.3996647241414185,-0.2365382180177169,-1.5664849906577683,-4.180303842066937,-9.381207198136222,-19.025682937855798
15,0.2178982674836256,0.3943587419160767,0.5363903047530867,0.6617331189496974,0.7810728982749625,0.5505918598178824,0.29253999883065,-0.23443320208015264,-0.979934384915466,-2.0618027995664785,-3.5963078784113107,-5.782433621774083
16,0.23307145863802803,0.41965735213752137,0.6151520432321841,0.6645194274069495,0.686644179768586,0.5640418176027496,0.3454283871385284,0.019293245617700298,-0.405482645745708,-0.959209521213546,-1.673430444775729,-2.582991844927808
17,0.3627923172295988,0.6569108102848117,0.7668408203558881,0.6668970690955215,0.5675285278327513,0.4773278269720976,0.35392186164795053,0.184471784050312,-0.07502030965494076,-0.44728759675594243,-0.9442657600655079,-1.5671303303494706
18,0.23847093850012457,0.43585476668170225,0.6049218222387988,0.6867119370905977,0.5863981785486098,0.4682040729911787,0.3169730331410648,0.12661895993276054,-0.09571257264128417,-0.3493212587982634,-0.6384895571200369,-0.9707877108775526
19,0.31940879966265573,0.5946122435544157,0.625069907136928,0.6953146686830823,0.5335212813546573,0.4178233487339112,0.32971409524403855,0.2194459660486975,0.09340600223114356,-0.057540216799324494,-0.24626743600751527,-0.4550351234073099
20,0.23741617118920416,0.4378352755873918,0.5785717643781065,0.6268856753291194,0.5419480324172312,0.40293457545144806,0.2726199159162415,0.15164159566410826,0.028224401362033434,-0.09780297690040281,-0.22962373577800116,-0.3694213610480125
21,0.2485625999049315,0.458628321224969,0.6015214092148502,0.6198584068997213,0.5771579960483525,0.41579620853522786,0.2878776909899457,0.18242150962192816,0.08287614729494631,-0.016713344688327223,-0.11971386799628973,-0.22131518028143382
22,0.28616456546519814,0.5305414245881743,0.6158024225670223,0.6849350622520631,0.5550142823153229,0.41135755918527883,0.2892082269882461,0.19651055511501228,0.10481557389279929,0.016590255146429502,-0.07665801276587413,-0.17737235500163126
23,0.2542499292460355,0.46637456414844747,0.5990805960942461,0.5254323269857377,0.5749379418336258,0.42425884426328475,0.2824575798572304,0.18019815119607296,0.09715697652074728,0.019595809744509564,-0.055653973800533496,-0.12836915450849348
24,0.26416933149274585,0.48298207010412236,0.6050383330705159,0.5739751201303653,0.5427017459191816,0.41153922582692143,0.29396907580171033,0.18571663642287828,0.10329171036491412,0.026608133181646343,-0.04034007793565942,-0.11009922535227085
25,1.0,,,,,,,,,,,
